tweets,classe_ajuste_fino,score_ajuste_fino,tweets_limpos,texto_limpo
57822,@marcofeliciano @jairbolsonaro A cara nem arde né? Deus teve misericórdia do Brasil.🙏🏻E que você seja sempre lembrado por fazer parte dos que trouxeram esse período de trevas para o nosso país. Tchau querido!,False,0.9967207312583923,"['@marcofeliciano', '@jairbolsonaro', 'cara', 'arde', 'né', 'deus', 'misericórdia', 'brasil', 'ser', 'lembrar', 'trouxer', 'período', 'treva', 'país', 'tchau', 'querido']",@marcofeliciano @jairbolsonaro cara arde né deus misericórdia brasil ser lembrar trouxer período treva país tchau querido
57823,@marcofeliciano @jairbolsonaro E Deus teve misericórdia.  Tirou o demônio da presidência 🙏,True,0.7329166531562805,"['@marcofeliciano', '@jairbolsonaro', 'deus', 'misericórdia', '', 'tirou', 'demônio', 'presidência']",@marcofeliciano @jairbolsonaro deus misericórdia  tirou demônio presidência
57824,"@marcofeliciano @jairbolsonaro Armas, ódio, intolerância, fascismo, armas , barbáries, preconceito, isso foi melhor para o Brasil???🤨😏",False,0.9758325815200806,"['@marcofeliciano', '@jairbolsonaro', 'armas', 'ódio', 'intolerância', 'fascismo', 'arma', 'barbáries', 'preconceito', 'bom', 'brasil']",@marcofeliciano @jairbolsonaro armas ódio intolerância fascismo arma barbáries preconceito bom brasil
57825,"@marcofeliciano @jairbolsonaro Mudaram sim, para pior, destruíram o país, adoeceram o povo, mataram 700 mil pessoas afogadas negando até o oxigênio. Vocês voltam pro bueiro de onde nunca deveriam sair. Deus está aliviado de tanto que jogaram o nome dele em vão.",False,0.9482548832893372,"['@marcofeliciano', '@jairbolsonaro', 'mudaram', 'mau', 'destruír', 'país', 'adoecer', 'matar', 'pessoa', 'afogar', 'negar', 'oxigênio', 'voltar', 'pr o', 'bueiro', 'nunca', 'dever', 'sair', 'deus', 'aliviado', 'jogar', 'nome', 'de ele']",@marcofeliciano @jairbolsonaro mudaram mau destruír país adoecer matar pessoa afogar negar oxigênio voltar pr o bueiro nunca dever sair deus aliviado jogar nome de ele
57826,"@marcofeliciano @jairbolsonaro Que pena que o Lula não vai fechar igrejas...
Podia fechar a sua pelo menos...",False,0.9840240478515625,"['@marcofeliciano', '@jairbolsonaro', 'pena', 'lula', 'não', 'fechar', 'igreja', '', 'fechar']",@marcofeliciano @jairbolsonaro pena lula não fechar igreja  fechar
57827,@marcofeliciano @jairbolsonaro Aguardando vc comprar sua passagem para bem longe! https://t.co/i7SJcHom3C,False,0.9972862005233765,"['@marcofeliciano', '@jairbolsonaro', 'aguardando', 'vc', 'comprar', 'passagem']",@marcofeliciano @jairbolsonaro aguardando vc comprar passagem
57828,@marcofeliciano @jairbolsonaro Estou aqui esperando você entregar o cargo agora... TIC TAC...,False,0.9934515953063965,"['@marcofeliciano', '@jairbolsonaro', 'esperar', 'entregar', 'cargo', 'tic', 'tac']",@marcofeliciano @jairbolsonaro esperar entregar cargo tic tac
57829,"@marcofeliciano @jairbolsonaro O ""melhor"" doeu, hein? Genocídio, fila dos ossos, fome, inflação,  alta geral nos preços...",False,0.5701709985733032,"['@marcofeliciano', '@jairbolsonaro', 'bom', 'doeu', 'hein', 'genocídio', 'fila', 'osso', 'fome', 'inflação', '', 'alta', 'preço']",@marcofeliciano @jairbolsonaro bom doeu hein genocídio fila osso fome inflação  alta preço
57830,"@marcofeliciano @jairbolsonaro Mudou? Mudou pra pior,vai enganar a quem? Volta pra onde nunca deveria ter saído.",True,0.9222622513771057,"['@marcofeliciano', '@jairbolsonaro', 'mudar', 'mudou', 'pra', 'mau', 'enganar', 'volta', 'pra', 'nunca', 'dever', 'sair']",@marcofeliciano @jairbolsonaro mudar mudou pra mau enganar volta pra nunca dever sair
57831,@marcofeliciano @jairbolsonaro Hahahahahahah,False,0.994255006313324,"['@marcofeliciano', '@jairbolsonaro', 'hahahahahahah']",@marcofeliciano @jairbolsonaro hahahahahahah
57832,@marcofeliciano @jairbolsonaro Já comprou passagem?,False,0.9895141124725342,"['@marcofeliciano', '@jairbolsonaro', 'comprar', 'passagem']",@marcofeliciano @jairbolsonaro comprar passagem
57833,@marcofeliciano @jairbolsonaro MUDARAM SÓ SE FOI NA TERRA PLANA.,False,0.9209710955619812,"['@marcofeliciano', '@jairbolsonaro', 'mudaram', 'terra', 'plana']",@marcofeliciano @jairbolsonaro mudaram terra plana
57834,@marcofeliciano @jairbolsonaro https://t.co/yOlRBIAaKn,False,0.9819244146347046,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
57835,"@marcofeliciano @jairbolsonaro já viajou? tá mandando mensagem de onde? deus lhe ""elimine"" viu?",False,0.9711287021636963,"['@marcofeliciano', '@jairbolsonaro', 'viajar', 'tar', 'mandar', 'mensagem', 'deus', 'eliminar', 'ver']",@marcofeliciano @jairbolsonaro viajar tar mandar mensagem deus eliminar ver
57836,"@marcofeliciano @jairbolsonaro Governo que matou quase 700 mil famílias por se recusar a comprar vacina? O pior da história, isso sim.",False,0.9356099963188171,"['@marcofeliciano', '@jairbolsonaro', 'governo', 'matar', 'quase', 'família', 'recusar', 'comprar', 'vacino', 'mau', 'história']",@marcofeliciano @jairbolsonaro governo matar quase família recusar comprar vacino mau história
57837,"@marcofeliciano @jairbolsonaro Que Deus tenha misericórdia de você. Usou o nome de Deus, coagiu pessoas, mas Ele venceu. O esgoto e a irrelevância te esperam!",False,0.8350171446800232,"['@marcofeliciano', '@jairbolsonaro', 'deus', 'ter', 'misericórdia', 'usou', 'nome', 'deus', 'coagir', 'pessoa', 'vencer', 'esgoto', 'irrelevância', 'esperar']",@marcofeliciano @jairbolsonaro deus ter misericórdia usou nome deus coagir pessoa vencer esgoto irrelevância esperar
57838,@marcofeliciano @jairbolsonaro Hipócrita. Te lugar no inferno tá guardado.,True,0.9959231615066528,"['@marcofeliciano', '@jairbolsonaro', 'hipócrita', 'inferno', 'tar', 'guardado']",@marcofeliciano @jairbolsonaro hipócrita inferno tar guardado
57839,"@marcofeliciano @jairbolsonaro Quemmmm ? Cacetada , nunca nem vi falar . Doidera .🥱",True,0.7771608829498291,"['@marcofeliciano', '@jairbolsonaro', 'quemmmm', 'cacetada', 'nunca', 'ver', 'falar', 'doidera']",@marcofeliciano @jairbolsonaro quemmmm cacetada nunca ver falar doidera
57840,@marcofeliciano @jairbolsonaro Até o presidente ja foi dormir pra não passar vergonha,False,0.5499709844589233,"['@marcofeliciano', '@jairbolsonaro', 'presidente', 'ja', 'dormir', 'pra', 'não', 'passar', 'vergonha']",@marcofeliciano @jairbolsonaro presidente ja dormir pra não passar vergonha
57841,@marcofeliciano @jairbolsonaro Vai renunciar ?,False,0.9811159372329712,"['@marcofeliciano', '@jairbolsonaro', 'renunciar']",@marcofeliciano @jairbolsonaro renunciar
57842,@marcofeliciano @helenagsoo @jairbolsonaro Deus ajuda por quem quer ajuda! Sabíamos que isso iria acontecer. Nada foi feito. 😪,False,0.9926636219024658,"['@marcofeliciano', '@helenagsoo', '@jairbolsonaro', 'deus', 'ajudar', 'ajudar', 'sabíamos', 'ir', 'acontecer', 'fazer']",@marcofeliciano @helenagsoo @jairbolsonaro deus ajudar ajudar sabíamos ir acontecer fazer
57843,@marcofeliciano @jairbolsonaro Sangrem...,True,0.8077148199081421,"['@marcofeliciano', '@jairbolsonaro', 'sangrem']",@marcofeliciano @jairbolsonaro sangrem
57844,@marcofeliciano @jairbolsonaro 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,False,0.9516660571098328,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
57845,@marcofeliciano @jairbolsonaro https://t.co/v979S3nY8S,False,0.9820313453674316,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
57846,"@marcofeliciano @jairbolsonaro Como assim, o melhor foi o único desde a redemocratização que não se reelegeu, Ô grória aleluia!",False,0.9957457184791565,"['@marcofeliciano', '@jairbolsonaro', 'bom', 'único', 'redemocratização', 'não', 'reelegeur', 'ô', 'grória', 'aleluia']",@marcofeliciano @jairbolsonaro bom único redemocratização não reelegeur ô grória aleluia
57847,@marcofeliciano @jairbolsonaro MENTIRAS.,False,0.9666225910186768,"['@marcofeliciano', '@jairbolsonaro', 'mentiras']",@marcofeliciano @jairbolsonaro mentiras
57848,@marcofeliciano @jairbolsonaro Ser abjeto.,True,0.9953089356422424,"['@marcofeliciano', '@jairbolsonaro', 'abjeto']",@marcofeliciano @jairbolsonaro abjeto
57849,@marcofeliciano @jairbolsonaro https://t.co/0j8wRYEibt,False,0.9716426730155945,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
57850,"@marcofeliciano @jairbolsonaro @marcofeliciano Mudou sua vida pra melhor, Orçamento Secreto fez a festa. Porque se vc olhar para a miséria q está o Brasil, a miséria q grande parte da população brasileira tá vivendo vc saberia no q o Brasil foi transformado por seu grande amigo e com ajuda de pessoas como vc.",False,0.9976152181625366,"['@marcofeliciano', '@jairbolsonaro', '@marcofeliciano', 'mudar', 'vida', 'pra', 'bom', 'orçamento', 'secreto', 'festa', 'vc', 'olhar', 'miséria', 'q', 'brasil', 'miséria', 'q', 'população', 'brasileiro', 'tar', 'viver', 'vc', 'saber', 'q', 'brasil', 'transformar', 'amigo', 'ajuda', 'pessoa', 'vc']",@marcofeliciano @jairbolsonaro @marcofeliciano mudar vida pra bom orçamento secreto festa vc olhar miséria q brasil miséria q população brasileiro tar viver vc saber q brasil transformar amigo ajuda pessoa vc
57851,"@marcofeliciano @jairbolsonaro Tenho nojo de instituições religiosas q aceitam pastores como vc, vc é seguidor do demo. Vc não conhece o verdadeiro Deus, procure conhecê-lo enquanto há tempo",True,0.8939965963363647,"['@marcofeliciano', '@jairbolsonaro', 'nojo', 'instituição', 'religioso', 'q', 'aceitar', 'pastor', 'vc', 'vc', 'seguidor', 'demo', 'vc', 'não', 'conhecer', 'verdadeiro', 'deus', 'procurar', 'conhecêlo', 'haver']",@marcofeliciano @jairbolsonaro nojo instituição religioso q aceitar pastor vc vc seguidor demo vc não conhecer verdadeiro deus procurar conhecêlo haver
57852,@marcofeliciano @jairbolsonaro Concordo plenamente não teve chance pq enfrentou uma tremenda  pandemia,False,0.946428656578064,"['@marcofeliciano', '@jairbolsonaro', 'concordo', 'plenamente', 'não', 'chance', 'pq', 'enfrentar', 'tremenda', '', 'pandemia']",@marcofeliciano @jairbolsonaro concordo plenamente não chance pq enfrentar tremenda  pandemia
57853,"@marcofeliciano @jairbolsonaro Queria viver nesse país que vcs tanto falam. Vc se diz um emissário de Deus e tem coragem de dizer que este foi o melhor governo da história do Brasil, é por pessoas como vc que a política está tão em descrédito.",False,0.9966086149215698,"['@marcofeliciano', '@jairbolsonaro', 'queria', 'viver', 'país', 'vcs', 'falar', 'vc', 'emissário', 'deus', 'coragem', 'bom', 'governo', 'história', 'brasil', 'pessoa', 'vc', 'política', 'descrédito']",@marcofeliciano @jairbolsonaro queria viver país vcs falar vc emissário deus coragem bom governo história brasil pessoa vc política descrédito
57854,"@marcofeliciano @jairbolsonaro Mudaram pra melhor para quem? Só se foi para vc. Botou novos dentes, gando dinheiro nosso dinheiro",False,0.9637290239334106,"['@marcofeliciano', '@jairbolsonaro', 'mudaram', 'pra', 'bom', 'vc', 'botar', 'dente', 'gando', 'dinheiro', 'dinheiro']",@marcofeliciano @jairbolsonaro mudaram pra bom vc botar dente gando dinheiro dinheiro
57855,@marcofeliciano @jairbolsonaro Ainda bem que você prometeu ir embora do Brasil. Agora é cumprir.,False,0.9943154454231262,"['@marcofeliciano', '@jairbolsonaro', 'prometer', 'brasil', 'cumprir']",@marcofeliciano @jairbolsonaro prometer brasil cumprir
57856,@marcofeliciano @jairbolsonaro Melhor governo?!? Pra quem?!?,False,0.9974887371063232,"['@marcofeliciano', '@jairbolsonaro', 'melhor', 'governo', 'pra']",@marcofeliciano @jairbolsonaro melhor governo pra
57857,@marcofeliciano @jairbolsonaro Mudou pra pior!,False,0.8910874128341675,"['@marcofeliciano', '@jairbolsonaro', 'mudar', 'pra', 'mau']",@marcofeliciano @jairbolsonaro mudar pra mau
57858,"@marcofeliciano @jairbolsonaro ""Só Deus tirava ele da presidência"" Obrigado meu Deus, sempre acreditei em vc 🙏🙏🙏🙏🙏",False,0.9971965551376343,"['@marcofeliciano', '@jairbolsonaro', 'deus', 'tirar', 'presidência', 'deus', 'acreditar', 'vc']",@marcofeliciano @jairbolsonaro deus tirar presidência deus acreditar vc
57859,@marcofeliciano @jairbolsonaro Graças à Deus vocês saíram. Como orei por esse momento. Meu Deus é vida e amor. Cuidado e proteção de direitos. Obrigado 🙏,False,0.9980568289756775,"['@marcofeliciano', '@jairbolsonaro', 'graças', 'deus', 'sair', 'orei', 'deus', 'vida', 'amor', 'cuidar', 'proteção', 'direito']",@marcofeliciano @jairbolsonaro graças deus sair orei deus vida amor cuidar proteção direito
57860,"@marcofeliciano @jairbolsonaro 600 mil mortes por covid, brasil de volta ao mapa da fome, o conceito de ""melhor"" pra vocês é estranho.",False,0.7999128103256226,"['@marcofeliciano', '@jairbolsonaro', 'morte', 'covid', 'brasil', 'volta', 'mapa', 'fome', 'conceito', 'bom', 'pra', 'estranho']",@marcofeliciano @jairbolsonaro morte covid brasil volta mapa fome conceito bom pra estranho
57861,"@marcofeliciano @jairbolsonaro Deputado, o sistema de justiça brasileiros, há muito vem sendo questionado, não mais que os últimos anos, onde experimentamos esse ativismo do judiciário. O congresso precisar rever isso! Principalmente a forma de ingresso e o tempo de ocupação nas cortes superiores.",False,0.9914703965187073,"['@marcofeliciano', '@jairbolsonaro', 'deputado', 'justiça', 'brasileiro', 'haver', 'ser', 'questionar', 'não', 'último', 'ano', 'experimentar', 'ativismo', 'judiciário', 'congresso', 'precisar', 'rever', 'principalmente', 'ingresso', 'ocupação', 'corte', 'alto']",@marcofeliciano @jairbolsonaro deputado justiça brasileiro haver ser questionar não último ano experimentar ativismo judiciário congresso precisar rever principalmente ingresso ocupação corte alto
57862,@marcofeliciano @jairbolsonaro Tchau Querido kkkkkkkkkk o choro é livre Canalha https://t.co/KO9dPt9efw,True,0.9814605116844177,"['@marcofeliciano', '@jairbolsonaro', 'tchau', 'querido', 'kkkkkkkkkk', 'choro', 'livre', 'canalha']",@marcofeliciano @jairbolsonaro tchau querido kkkkkkkkkk choro livre canalha
57863,@marcofeliciano @mitags @jairbolsonaro Não aceitamos essa palhaçada! Pqp tenham vergonha na cara.,True,0.90125572681427,"['@marcofeliciano', '@mitags', '@jairbolsonaro', 'não', 'aceitar', 'palhaçada', 'pqp', 'ter', 'vergonha', 'cara']",@marcofeliciano @mitags @jairbolsonaro não aceitar palhaçada pqp ter vergonha cara
57864,"@marcofeliciano @jairbolsonaro Sangra, indigno fascistoide.",True,0.976187527179718,"['@marcofeliciano', '@jairbolsonaro', 'sangra', 'indigno', 'fascistoide']",@marcofeliciano @jairbolsonaro sangra indigno fascistoide
57865,"@marcofeliciano @jairbolsonaro deve ter sido o melhor governo pra palarmentar mesmo, dinheiro publíco sendo desviado sem fiscalização alguma, pois pro povo foi o pior, são 33 milhões passando fome, mais de 700 mil morte por covid-19. Finalmente o Brasil elege um estadista e não um canalha parafrênico",True,0.9355537295341492,"['@marcofeliciano', '@jairbolsonaro', 'ser', 'bom', 'governo', 'pra', 'palarmentar', 'dinheiro', 'publíco', 'ser', 'desviar', 'fiscalização', 'algum', 'pro', 'mau', 'passar', 'fome', 'morte', 'covid19', 'finalmente', 'brasil', 'eleger', 'estadista', 'não', 'canalha', 'parafrênico']",@marcofeliciano @jairbolsonaro ser bom governo pra palarmentar dinheiro publíco ser desviar fiscalização algum pro mau passar fome morte covid19 finalmente brasil eleger estadista não canalha parafrênico
57866,@marcofeliciano @jairbolsonaro Pois é! A fraude começou com a soltura do lula.  O Brasil precisa parar. Vamos lutar !!!,False,0.9936342239379883,"['@marcofeliciano', '@jairbolsonaro', 'fraude', 'começar', 'soltura', 'lula', '', 'brasil', 'precisar', 'parar', 'ir', 'lutar']",@marcofeliciano @jairbolsonaro fraude começar soltura lula  brasil precisar parar ir lutar
57867,@marcofeliciano @jairbolsonaro 🖕🏼,False,0.9516660571098328,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
57868,@marcofeliciano @jairbolsonaro Fique tranquilo o Brasil nunca vai esquecer o crimes que vcs cometeram.,False,0.989717960357666,"['@marcofeliciano', '@jairbolsonaro', 'fique', 'tranquilo', 'brasil', 'nunca', 'esquecer', 'crime', 'vcs', 'cometer']",@marcofeliciano @jairbolsonaro fique tranquilo brasil nunca esquecer crime vcs cometer
57869,"@marcofeliciano @jairbolsonaro Se fosse bom, a maioria não teria tirado ele. Primeiro presidente a não conseguir a reeleição. Diz muita coisa né?",False,0.9933391213417053,"['@marcofeliciano', '@jairbolsonaro', 'ser', 'não', 'ter', 'tirar', 'presidente', 'não', 'conseguir', 'reeleição', 'muito', 'né']",@marcofeliciano @jairbolsonaro ser não ter tirar presidente não conseguir reeleição muito né
57870,@marcofeliciano @jairbolsonaro É hoje que vc vai renunciar?,False,0.9900442361831665,"['@marcofeliciano', '@jairbolsonaro', 'hoje', 'vc', 'renunciar']",@marcofeliciano @jairbolsonaro hoje vc renunciar
57871,@marcofeliciano @jairbolsonaro Já renunciou????,False,0.9533417224884033,"['@marcofeliciano', '@jairbolsonaro', 'renunciar']",@marcofeliciano @jairbolsonaro renunciar
57872,@marcofeliciano @jairbolsonaro https://t.co/2w5YvOeZLa,False,0.9888940453529358,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
57873,@marcofeliciano @jairbolsonaro Onde ele vive? O que come? Quem o preside? Essas e outras no fantástico.,False,0.9792106747627258,"['@marcofeliciano', '@jairbolsonaro', 'viver', 'comer', 'presidir', 'fantástico']",@marcofeliciano @jairbolsonaro viver comer presidir fantástico
57874,@marcofeliciano @jairbolsonaro O Brasil foi traído por brasileiros.,False,0.9904177784919739,"['@marcofeliciano', '@jairbolsonaro', 'brasil', 'trair', 'brasileiro']",@marcofeliciano @jairbolsonaro brasil trair brasileiro
57875,@marcofeliciano @jairbolsonaro Me mostre aqui as grandes obras e os grandes projetos que mudaram o Brasil para melhor. Estamos no aguardo.,False,0.9978238344192505,"['@marcofeliciano', '@jairbolsonaro', 'mostrar', 'obra', 'projeto', 'mudar', 'brasil', 'bom', 'estar', 'aguardo']",@marcofeliciano @jairbolsonaro mostrar obra projeto mudar brasil bom estar aguardo
57876,@marcofeliciano @jairbolsonaro https://t.co/rkSlf2kYeg,False,0.9851639270782471,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
57877,"@marcofeliciano @jairbolsonaro Melhor governo do único presidente não reeleito msm gastando bilhões, tentando fraudes e até crimes eleitorais pra tentar ganhar.",False,0.9906761646270752,"['@marcofeliciano', '@jairbolsonaro', 'melhor', 'governo', 'único', 'presidente', 'não', 'reeleger', 'msm', 'gastar', 'tentar', 'fraude', 'crime', 'eleitoral', 'pra', 'ganhar']",@marcofeliciano @jairbolsonaro melhor governo único presidente não reeleger msm gastar tentar fraude crime eleitoral pra ganhar
